Date,Time,date_time,air_temp_high_24_hour
12/5/2013,07:53AM,12/05/13-07:53AM,60.98
12/4/2013,07:53AM,12/04/13-07:53AM,64.94
12/3/2013,07:53AM,12/03/13-07:53AM,73.04
12/2/2013,07:53AM,12/02/13-07:53AM,78.08
12/1/2013,07:53AM,12/01/13-07:53AM,69.08
11/30/2013,07:53AM,11/30/13-07:53AM,64.94
11/29/2013,07:53AM,11/29/13-07:53AM,69.08
11/28/2013,07:53AM,11/28/13-07:53AM,75.02
11/27/2013,07:53AM,11/27/13-07:53AM,77
11/26/2013,07:53AM,11/26/13-07:53AM,69.08
11/25/2013,07:53AM,11/25/13-07:53AM,66.92
11/24/2013,07:53AM,11/24/13-07:53AM,68
11/23/2013,07:53AM,11/23/13-07:53AM,66.02
11/22/2013,07:53AM,11/22/13-07:53AM,62.96
11/21/2013,07:53AM,11/21/13-07:53AM,64.94
11/20/2013,07:53AM,11/20/13-07:53AM,64.04
11/19/2013,07:53AM,11/19/13-07:53AM,64.94
11/18/2013,07:53AM,11/18/13-07:53AM,66.92
11/17/2013,07:53AM,11/17/13-07:53AM,66.92
11/16/2013,07:53AM,11/16/13-07:53AM,69.08
11/15/2013,07:53AM,11/15/13-07:53AM,89.96
11/14/2013,07:53AM,11/14/13-07:53AM,89.06
11/13/2013,07:53AM,11/13/13-07:53AM,73.94
11/12/2013,07:53AM,11/12/13-07:53AM,71.96
11/11/2013,07:53AM,11/11/13-07:53AM,80.96
11/10/2013,07:53AM,11/10/13-07:53AM,71.06
11/9/2013,07:53AM,11/09/13-07:53AM,75.92
11/8/2013,07:53AM,11/08/13-07:53AM,84.92
11/7/2013,07:53AM,11/07/13-07:53AM,80.06
11/6/2013,07:53AM,11/06/13-07:53AM,73.04
11/5/2013,07:53AM,11/05/13-07:53AM,66.92
11/4/2013,07:53AM,11/04/13-07:53AM,69.08
11/3/2013,07:53AM,11/03/13-07:53AM,80.06
11/2/2013,07:53AM,11/02/13-07:53AM,80.06
11/1/2013,07:53AM,11/01/13-07:53AM,77
10/31/2013,07:53AM,10/31/13-07:53AM,66.92
10/30/2013,07:53AM,10/30/13-07:53AM,64.94
10/29/2013,07:53AM,10/29/13-07:53AM,66.02
10/28/2013,07:53AM,10/28/13-07:53AM,66.92
10/27/2013,07:53AM,10/27/13-07:53AM,66.92
10/26/2013,07:53AM,10/26/13-07:53AM,66.92
10/25/2013,07:53AM,10/25/13-07:53AM,69.08
10/24/2013,07:53AM,10/24/13-07:53AM,66.02
10/23/2013,07:53AM,10/23/13-07:53AM,66.92
10/22/2013,07:53AM,10/22/13-07:53AM,68
10/22/2013,07:50AM,10/22/13-07:50AM,68
10/21/2013,07:53AM,10/21/13-07:53AM,68
10/20/2013,07:53AM,10/20/13-07:53AM,73.04
10/19/2013,07:53AM,10/19/13-07:53AM,77
10/18/2013,07:53AM,10/18/13-07:53AM,80.96
10/17/2013,07:53AM,10/17/13-07:53AM,86
10/16/2013,07:53AM,10/16/13-07:53AM,86
10/15/2013,07:53AM,10/15/13-07:53AM,71.96
10/14/2013,07:53AM,10/14/13-07:53AM,69.08
10/13/2013,07:53AM,10/13/13-07:53AM,71.06
10/12/2013,07:53AM,10/12/13-07:53AM,69.08
10/11/2013,07:53AM,10/11/13-07:53AM,69.08
10/10/2013,07:53AM,10/10/13-07:53AM,66.92
10/9/2013,07:53AM,10/09/13-07:53AM,71.06
10/8/2013,07:53AM,10/08/13-07:53AM,78.98
10/7/2013,07:53AM,10/07/13-07:53AM,91.04
10/6/2013,07:53AM,10/06/13-07:53AM,91.04
10/5/2013,07:53AM,10/05/13-07:53AM,82.04
10/4/2013,07:53AM,10/04/13-07:53AM,69.98
10/3/2013,07:53AM,10/03/13-07:53AM,73.04
10/2/2013,07:53AM,10/02/13-07:53AM,75.92
10/1/2013,07:53AM,10/01/13-07:53AM,75.02
9/30/2013,07:53AM,09/30/13-07:53AM,80.96
9/29/2013,07:53AM,09/29/13-07:53AM,87.08
9/28/2013,07:53AM,09/28/13-07:53AM,80.96
9/27/2013,07:53AM,09/27/13-07:53AM,73.94
9/26/2013,07:53AM,09/26/13-07:53AM,75.92
9/25/2013,07:53AM,09/25/13-07:53AM,78.98
9/24/2013,07:53AM,09/24/13-07:53AM,80.96
9/23/2013,07:53AM,09/23/13-07:53AM,73.04
9/22/2013,07:53AM,09/22/13-07:53AM,71.96
9/21/2013,07:53AM,09/21/13-07:53AM,69.98
9/20/2013,07:53AM,09/20/13-07:53AM,73.04
9/19/2013,07:53AM,09/19/13-07:53AM,73.94
9/18/2013,07:53AM,09/18/13-07:53AM,73.94
9/17/2013,07:53AM,09/17/13-07:53AM,77
9/16/2013,07:53AM,09/16/13-07:53AM,77
9/15/2013,07:53AM,09/15/13-07:53AM,73.94
9/14/2013,07:53AM,09/14/13-07:53AM,73.94
9/13/2013,07:53AM,09/13/13-07:53AM,73.94
9/12/2013,07:53AM,09/12/13-07:53AM,73.04
9/11/2013,07:53AM,09/11/13-07:53AM,71.96
9/11/2013,07:49AM,09/11/13-07:49AM,71.96
9/10/2013,07:53AM,09/10/13-07:53AM,69.08
9/9/2013,07:53AM,09/09/13-07:53AM,71.96
9/8/2013,07:53AM,09/08/13-07:53AM,82.04
9/7/2013,07:53AM,09/07/13-07:53AM,84.02
9/6/2013,07:53AM,09/06/13-07:53AM,82.94
9/5/2013,07:53AM,09/05/13-07:53AM,82.04
9/4/2013,07:53AM,09/04/13-07:53AM,82.04
9/3/2013,07:53AM,09/03/13-07:53AM,77
9/2/2013,07:53AM,09/02/13-07:53AM,80.06
9/1/2013,07:53AM,09/01/13-07:53AM,84.02
8/31/2013,07:53AM,08/31/13-07:53AM,91.94
8/30/2013,07:53AM,08/30/13-07:53AM,82.94
8/29/2013,07:53AM,08/29/13-07:53AM,78.98
8/28/2013,07:53AM,08/28/13-07:53AM,75.92
8/27/2013,07:53AM,08/27/13-07:53AM,78.08
8/26/2013,07:53AM,08/26/13-07:53AM,71.06
8/25/2013,07:53AM,08/25/13-07:53AM,69.08
8/24/2013,07:53AM,08/24/13-07:53AM,77
8/23/2013,07:53AM,08/23/13-07:53AM,77
8/22/2013,07:53AM,08/22/13-07:53AM,73.04
8/21/2013,07:53AM,08/21/13-07:53AM,71.06
8/20/2013,07:53AM,08/20/13-07:53AM,73.04
8/19/2013,07:53AM,08/19/13-07:53AM,71.96
8/19/2013,07:50AM,08/19/13-07:50AM,71.96
8/18/2013,07:53AM,08/18/13-07:53AM,71.06
8/17/2013,07:53AM,08/17/13-07:53AM,73.04
8/16/2013,07:53AM,08/16/13-07:53AM,73.04
8/15/2013,07:53AM,08/15/13-07:53AM,73.04
8/14/2013,07:53AM,08/14/13-07:53AM,73.04
8/13/2013,07:53AM,08/13/13-07:53AM,73.04
8/12/2013,07:53AM,08/12/13-07:53AM,71.96
8/11/2013,07:53AM,08/11/13-07:53AM,71.96
8/10/2013,07:53AM,08/10/13-07:53AM,71.06
8/9/2013,07:53AM,08/09/13-07:53AM,71.06
8/8/2013,07:53AM,08/08/13-07:53AM,71.06
8/7/2013,07:53AM,08/07/13-07:53AM,71.06
8/6/2013,07:53AM,08/06/13-07:53AM,71.96
8/5/2013,07:53AM,08/05/13-07:53AM,71.06
8/4/2013,07:53AM,08/04/13-07:53AM,73.94
8/3/2013,07:53AM,08/03/13-07:53AM,73.04
8/2/2013,07:53AM,08/02/13-07:53AM,69.98
8/1/2013,07:53AM,08/01/13-07:53AM,69.98
7/31/2013,07:53AM,07/31/13-07:53AM,71.96
7/30/2013,07:53AM,07/30/13-07:53AM,71.96
7/29/2013,07:53AM,07/29/13-07:53AM,71.06
7/28/2013,07:53AM,07/28/13-07:53AM,69.98
7/27/2013,07:53AM,07/27/13-07:53AM,73.04
7/26/2013,07:53AM,07/26/13-07:53AM,73.04
7/25/2013,07:53AM,07/25/13-07:53AM,69.98
7/24/2013,07:53AM,07/24/13-07:53AM,73.04
7/23/2013,07:53AM,07/23/13-07:53AM,73.94
7/22/2013,07:53AM,07/22/13-07:53AM,71.96
7/21/2013,07:53AM,07/21/13-07:53AM,73.94
7/20/2013,07:53AM,07/20/13-07:53AM,73.04
7/19/2013,07:53AM,07/19/13-07:53AM,73.04
7/17/2013,07:53AM,07/17/13-07:53AM,75.02
7/16/2013,07:53AM,07/16/13-07:53AM,75.02
7/15/2013,07:53AM,07/15/13-07:53AM,75.02
7/14/2013,07:53AM,07/14/13-07:53AM,73.04
7/13/2013,07:53AM,07/13/13-07:53AM,78.98
7/12/2013,07:53AM,07/12/13-07:53AM,73.94
7/11/2013,07:53AM,07/11/13-07:53AM,77
7/10/2013,07:53AM,07/10/13-07:53AM,75.92
7/9/2013,07:53AM,07/09/13-07:53AM,75.02
7/8/2013,07:53AM,07/08/13-07:53AM,71.96
7/7/2013,07:53AM,07/07/13-07:53AM,75.02
7/6/2013,07:53AM,07/06/13-07:53AM,73.94
7/5/2013,07:53AM,07/05/13-07:53AM,73.94
7/4/2013,07:53AM,07/04/13-07:53AM,73.94
7/3/2013,07:53AM,07/03/13-07:53AM,77
7/2/2013,07:53AM,07/02/13-07:53AM,80.96
7/1/2013,07:53AM,07/01/13-07:53AM,84.92
6/30/2013,07:53AM,06/30/13-07:53AM,75.92
6/29/2013,07:53AM,06/29/13-07:53AM,75.92
6/28/2013,07:53AM,06/28/13-07:53AM,82.04
6/27/2013,07:53AM,06/27/13-07:53AM,73.94
6/26/2013,07:53AM,06/26/13-07:53AM,71.96
6/25/2013,07:53AM,06/25/13-07:53AM,73.94
6/24/2013,07:53AM,06/24/13-07:53AM,71.96
6/23/2013,07:53AM,06/23/13-07:53AM,73.94
6/22/2013,07:53AM,06/22/13-07:53AM,75.02
6/21/2013,07:53AM,06/21/13-07:53AM,75.02
6/20/2013,07:53AM,06/20/13-07:53AM,73.94
6/19/2013,07:53AM,06/19/13-07:53AM,73.04
6/18/2013,07:53AM,06/18/13-07:53AM,71.06
6/17/2013,07:53AM,06/17/13-07:53AM,71.06
6/16/2013,07:53AM,06/16/13-07:53AM,71.96
6/15/2013,07:53AM,06/15/13-07:53AM,73.04
6/14/2013,07:53AM,06/14/13-07:53AM,71.96
6/13/2013,07:53AM,06/13/13-07:53AM,69.08
6/12/2013,07:53AM,06/12/13-07:53AM,71.96
6/11/2013,07:53AM,06/11/13-07:53AM,73.04
6/10/2013,07:53AM,06/10/13-07:53AM,69.98
6/9/2013,07:53AM,06/09/13-07:53AM,71.96
6/8/2013,07:53AM,06/08/13-07:53AM,66.92
6/7/2013,07:53AM,06/07/13-07:53AM,66.92
6/6/2013,07:53AM,06/06/13-07:53AM,69.08
6/5/2013,07:53AM,06/05/13-07:53AM,71.06
6/4/2013,07:53AM,06/04/13-07:53AM,73.04
6/3/2013,07:53AM,06/03/13-07:53AM,75.92
6/2/2013,07:53AM,06/02/13-07:53AM,73.04
6/1/2013,07:53AM,06/01/13-07:53AM,73.04
5/31/2013,07:53AM,05/31/13-07:53AM,75.02
5/30/2013,07:53AM,05/30/13-07:53AM,75.92
5/29/2013,07:53AM,05/29/13-07:53AM,73.94
5/28/2013,07:53AM,05/28/13-07:53AM,71.06
5/27/2013,07:53AM,05/27/13-07:53AM,69.98
5/26/2013,07:53AM,05/26/13-07:53AM,69.08
5/25/2013,07:53AM,05/25/13-07:53AM,69.98
5/24/2013,07:53AM,05/24/13-07:53AM,69.98
5/23/2013,07:53AM,05/23/13-07:53AM,71.06
5/22/2013,07:53AM,05/22/13-07:53AM,73.94
5/21/2013,07:53AM,05/21/13-07:53AM,73.04
5/20/2013,07:53AM,05/20/13-07:53AM,71.06
5/19/2013,07:53AM,05/19/13-07:53AM,71.96
5/18/2013,07:53AM,05/18/13-07:53AM,71.06
5/17/2013,07:53AM,05/17/13-07:53AM,69.98
5/16/2013,07:53AM,05/16/13-07:53AM,69.98
5/15/2013,07:53AM,05/15/13-07:53AM,71.96
5/14/2013,07:53AM,05/14/13-07:53AM,84.02
5/13/2013,07:53AM,05/13/13-07:53AM,73.04
5/12/2013,07:53AM,05/12/13-07:53AM,73.04
5/11/2013,07:53AM,05/11/13-07:53AM,69.98
5/10/2013,07:53AM,05/10/13-07:53AM,69.08
5/9/2013,07:53AM,05/09/13-07:53AM,69.08
5/8/2013,07:53AM,05/08/13-07:53AM,69.08
5/7/2013,07:53AM,05/07/13-07:53AM,69.08
5/6/2013,07:53AM,05/06/13-07:53AM,69.08
5/5/2013,07:53AM,05/05/13-07:53AM,73.04
5/4/2013,07:53AM,05/04/13-07:53AM,89.96
5/3/2013,07:53AM,05/03/13-07:53AM,78.08
5/2/2013,07:53AM,05/02/13-07:53AM,71.06
5/1/2013,07:53AM,05/01/13-07:53AM,66.92
4/30/2013,07:53AM,04/30/13-07:53AM,69.98
4/29/2013,07:53AM,04/29/13-07:53AM,66.92
4/28/2013,07:53AM,04/28/13-07:53AM,66.02
4/27/2013,07:53AM,04/27/13-07:53AM,69.98
4/26/2013,07:53AM,04/26/13-07:53AM,69.98
4/25/2013,07:53AM,04/25/13-07:53AM,62.96
4/24/2013,07:53AM,04/24/13-07:53AM,68
4/23/2013,07:53AM,04/23/13-07:53AM,66.02
4/22/2013,07:53AM,04/22/13-07:53AM,71.06
4/21/2013,07:53AM,04/21/13-07:53AM,78.08
4/20/2013,07:53AM,04/20/13-07:53AM,78.98
4/19/2013,07:53AM,04/19/13-07:53AM,77
4/18/2013,07:53AM,04/18/13-07:53AM,69.98
4/17/2013,07:53AM,04/17/13-07:53AM,64.94
4/16/2013,07:53AM,04/16/13-07:53AM,64.04
4/15/2013,07:53AM,04/15/13-07:53AM,62.96
4/14/2013,07:53AM,04/14/13-07:53AM,62.06
4/13/2013,07:53AM,04/13/13-07:53AM,64.94
4/12/2013,07:53AM,04/12/13-07:53AM,71.96
4/12/2013,07:51AM,04/12/13-07:51AM,71.96
4/11/2013,07:53AM,04/11/13-07:53AM,73.94
4/10/2013,07:53AM,04/10/13-07:53AM,73.04
4/9/2013,07:53AM,04/09/13-07:53AM,66.02
4/8/2013,07:53AM,04/08/13-07:53AM,66.92
4/7/2013,07:53AM,04/07/13-07:53AM,66.92
4/6/2013,07:53AM,04/06/13-07:53AM,66.92
4/5/2013,07:53AM,04/05/13-07:53AM,64.04
4/4/2013,07:53AM,04/04/13-07:53AM,68
4/3/2013,07:53AM,04/03/13-07:53AM,66.02
4/2/2013,07:53AM,04/02/13-07:53AM,64.04
4/1/2013,07:53AM,04/01/13-07:53AM,68
3/31/2013,07:53AM,03/31/13-07:53AM,64.04
3/30/2013,07:53AM,03/30/13-07:53AM,64.94
3/29/2013,07:53AM,03/29/13-07:53AM,66.02
3/28/2013,07:53AM,03/28/13-07:53AM,66.92
3/27/2013,07:53AM,03/27/13-07:53AM,64.04
3/26/2013,07:53AM,03/26/13-07:53AM,69.08
3/25/2013,07:53AM,03/25/13-07:53AM,69.98
3/24/2013,07:53AM,03/24/13-07:53AM,68
3/23/2013,07:53AM,03/23/13-07:53AM,68
3/22/2013,07:53AM,03/22/13-07:53AM,66.92
3/21/2013,07:53AM,03/21/13-07:53AM,64.94
3/20/2013,07:53AM,03/20/13-07:53AM,62.06
3/19/2013,07:53AM,03/19/13-07:53AM,62.96
3/18/2013,07:53AM,03/18/13-07:53AM,60.98
3/17/2013,07:53AM,03/17/13-07:53AM,62.06
3/16/2013,07:53AM,03/16/13-07:53AM,64.94
3/15/2013,07:53AM,03/15/13-07:53AM,62.06
3/14/2013,07:53AM,03/14/13-07:53AM,64.94
3/13/2013,07:53AM,03/13/13-07:53AM,60.08
3/12/2013,07:53AM,03/12/13-07:53AM,66.92
3/11/2013,07:53AM,03/11/13-07:53AM,64.04
3/10/2013,07:53AM,03/10/13-07:53AM,60.98
3/9/2013,07:53AM,03/09/13-07:53AM,57.92
3/8/2013,07:53AM,03/08/13-07:53AM,62.06
3/7/2013,07:53AM,03/07/13-07:53AM,60.08
3/6/2013,07:53AM,03/06/13-07:53AM,60.98
3/5/2013,07:53AM,03/05/13-07:53AM,64.04
3/4/2013,07:53AM,03/04/13-07:53AM,64.04
3/3/2013,07:53AM,03/03/13-07:53AM,82.04
3/2/2013,07:53AM,03/02/13-07:53AM,80.96
3/1/2013,07:53AM,03/01/13-07:53AM,75.92
2/28/2013,07:53AM,02/28/13-07:53AM,73.04
2/27/2013,07:53AM,02/27/13-07:53AM,66.02
2/26/2013,07:53AM,02/26/13-07:53AM,66.92
2/25/2013,07:53AM,02/25/13-07:53AM,64.94
2/24/2013,07:53AM,02/24/13-07:53AM,60.08
2/23/2013,07:53AM,02/23/13-07:53AM,62.96
2/22/2013,07:53AM,02/22/13-07:53AM,60.98
2/21/2013,07:53AM,02/21/13-07:53AM,59
2/20/2013,07:53AM,02/20/13-07:53AM,57.02
2/19/2013,07:53AM,02/19/13-07:53AM,60.98
2/18/2013,07:53AM,02/18/13-07:53AM,64.94
2/17/2013,07:53AM,02/17/13-07:53AM,80.06
2/16/2013,07:53AM,02/16/13-07:53AM,80.06
2/15/2013,07:53AM,02/15/13-07:53AM,69.98
2/14/2013,07:53AM,02/14/13-07:53AM,64.04
2/13/2013,07:53AM,02/13/13-07:53AM,62.96
2/12/2013,07:53AM,02/12/13-07:53AM,60.08
2/11/2013,07:53AM,02/11/13-07:53AM,57.02
2/10/2013,07:53AM,02/10/13-07:53AM,55.94
2/9/2013,07:53AM,02/09/13-07:53AM,53.96
2/8/2013,07:53AM,02/08/13-07:53AM,59
2/7/2013,07:53AM,02/07/13-07:53AM,60.08
2/6/2013,07:53AM,02/06/13-07:53AM,57.02
2/5/2013,07:53AM,02/05/13-07:53AM,62.06
2/4/2013,07:53AM,02/04/13-07:53AM,71.06
2/3/2013,07:53AM,02/03/13-07:53AM,73.94
2/2/2013,07:53AM,02/02/13-07:53AM,73.04
2/1/2013,07:53AM,02/01/13-07:53AM,71.96
1/30/2013,07:53AM,01/30/13-07:53AM,57.92
1/29/2013,07:53AM,01/29/13-07:53AM,60.08
1/28/2013,07:53AM,01/28/13-07:53AM,59
1/27/2013,07:53AM,01/27/13-07:53AM,64.04
1/26/2013,07:53AM,01/26/13-07:53AM,66.92
1/25/2013,07:53AM,01/25/13-07:53AM,66.02
1/24/2013,07:53AM,01/24/13-07:53AM,75.02
1/23/2013,07:53AM,01/23/13-07:53AM,80.06
1/22/2013,07:53AM,01/22/13-07:53AM,77
1/21/2013,07:53AM,01/21/13-07:53AM,80.06
1/20/2013,07:53AM,01/20/13-07:53AM,78.98
1/19/2013,07:53AM,01/19/13-07:53AM,78.98
1/18/2013,07:53AM,01/18/13-07:53AM,75.02
1/17/2013,07:53AM,01/17/13-07:53AM,66.02
1/16/2013,07:53AM,01/16/13-07:53AM,57.02
1/15/2013,07:53AM,01/15/13-07:53AM,57.92
1/14/2013,07:53AM,01/14/13-07:53AM,55.94
1/13/2013,07:53AM,01/13/13-07:53AM,57.02
1/12/2013,07:53AM,01/12/13-07:53AM,53.96
1/11/2013,07:53AM,01/11/13-07:53AM,59
1/10/2013,07:53AM,01/10/13-07:53AM,62.96
1/9/2013,07:53AM,01/09/13-07:53AM,66.92
1/8/2013,07:53AM,01/08/13-07:53AM,66.02
1/7/2013,07:53AM,01/07/13-07:53AM,57.02
1/6/2013,07:53AM,01/06/13-07:53AM,62.06
1/5/2013,07:53AM,01/05/13-07:53AM,66.02
1/4/2013,07:53AM,01/04/13-07:53AM,69.98
1/3/2013,07:53AM,01/03/13-07:53AM,62.06
1/2/2013,07:53AM,01/02/13-07:53AM,60.98
1/1/2013,07:53AM,01/01/13-07:53AM,59
12/31/2012,07:53AM,12/31/12-07:53AM,57.02
12/30/2012,07:53AM,12/30/12-07:53AM,55.04
12/29/2012,07:53AM,12/29/12-07:53AM,62.06
12/28/2012,07:53AM,12/28/12-07:53AM,62.06
12/27/2012,07:53AM,12/27/12-07:53AM,60.98
12/26/2012,07:53AM,12/26/12-07:53AM,62.06
12/25/2012,07:53AM,12/25/12-07:53AM,62.06
12/24/2012,07:53AM,12/24/12-07:53AM,60.98
12/23/2012,07:53AM,12/23/12-07:53AM,60.08
12/22/2012,07:53AM,12/22/12-07:53AM,62.06
12/21/2012,07:53AM,12/21/12-07:53AM,68
12/20/2012,07:53AM,12/20/12-07:53AM,60.08
12/19/2012,07:53AM,12/19/12-07:53AM,62.06
12/18/2012,07:53AM,12/18/12-07:53AM,62.06
12/17/2012,07:53AM,12/17/12-07:53AM,57.02
12/16/2012,07:53AM,12/16/12-07:53AM,59
12/15/2012,07:53AM,12/15/12-07:53AM,57.92
12/14/2012,07:53AM,12/14/12-07:53AM,60.08
12/13/2012,07:53AM,12/13/12-07:53AM,62.06
12/12/2012,07:53AM,12/12/12-07:53AM,68
12/11/2012,07:53AM,12/11/12-07:53AM,66.92
12/10/2012,07:53AM,12/10/12-07:53AM,64.04
12/9/2012,07:53AM,12/09/12-07:53AM,66.02
12/8/2012,07:53AM,12/08/12-07:53AM,62.96
12/7/2012,07:53AM,12/07/12-07:53AM,68
12/6/2012,07:53AM,12/06/12-07:53AM,62.96
12/5/2012,07:53AM,12/05/12-07:53AM,64.04
12/4/2012,07:53AM,12/04/12-07:53AM,66.02
12/3/2012,07:53AM,12/03/12-07:53AM,64.94
12/2/2012,07:53AM,12/02/12-07:53AM,64.94
12/1/2012,07:53AM,12/01/12-07:53AM,66.02
11/30/2012,07:53AM,11/30/12-07:53AM,62.96
11/29/2012,07:53AM,11/29/12-07:53AM,68
11/28/2012,07:53AM,11/28/12-07:53AM,66.92
11/27/2012,07:53AM,11/27/12-07:53AM,66.02
11/26/2012,07:53AM,11/26/12-07:53AM,66.92
11/25/2012,07:53AM,11/25/12-07:53AM,69.98
11/24/2012,07:53AM,11/24/12-07:53AM,66.02
11/23/2012,07:53AM,11/23/12-07:53AM,68
11/23/2012,07:51AM,11/23/12-07:51AM,68
11/22/2012,07:53AM,11/22/12-07:53AM,66.02
11/21/2012,07:53AM,11/21/12-07:53AM,66.92
11/20/2012,07:53AM,11/20/12-07:53AM,66.92
11/19/2012,07:53AM,11/19/12-07:53AM,66.92
11/19/2012,07:51AM,11/19/12-07:51AM,66.92
11/18/2012,07:53AM,11/18/12-07:53AM,69.08
11/18/2012,07:48AM,11/18/12-07:48AM,69.08
11/17/2012,07:53AM,11/17/12-07:53AM,71.06
11/16/2012,07:53AM,11/16/12-07:53AM,66.92
11/15/2012,07:53AM,11/15/12-07:53AM,78.98
11/14/2012,07:53AM,11/14/12-07:53AM,80.06
11/13/2012,07:53AM,11/13/12-07:53AM,73.04
11/12/2012,07:53AM,11/12/12-07:53AM,66.92
11/11/2012,07:53AM,11/11/12-07:53AM,62.06
11/10/2012,07:53AM,11/10/12-07:53AM,64.04
11/9/2012,07:53AM,11/09/12-07:53AM,64.94
11/8/2012,07:53AM,11/08/12-07:53AM,66.02
11/7/2012,07:53AM,11/07/12-07:53AM,80.06
11/6/2012,07:53AM,11/06/12-07:53AM,91.04
11/5/2012,07:53AM,11/05/12-07:53AM,87.08
11/4/2012,07:53AM,11/04/12-07:53AM,69.08
11/3/2012,07:53AM,11/03/12-07:53AM,68
11/2/2012,07:53AM,11/02/12-07:53AM,66.02
11/1/2012,07:53AM,11/01/12-07:53AM,64.94
10/31/2012,07:53AM,10/31/12-07:53AM,66.92
10/30/2012,07:53AM,10/30/12-07:53AM,71.96
10/29/2012,07:53AM,10/29/12-07:53AM,82.94
10/29/2012,07:49AM,10/29/12-07:49AM,82.94
10/28/2012,07:53AM,10/28/12-07:53AM,87.98
10/27/2012,07:53AM,10/27/12-07:53AM,87.08
10/26/2012,07:53AM,10/26/12-07:53AM,80.96
10/25/2012,07:53AM,10/25/12-07:53AM,69.98
10/24/2012,07:53AM,10/24/12-07:53AM,68
10/23/2012,07:53AM,10/23/12-07:53AM,71.06
10/22/2012,07:53AM,10/22/12-07:53AM,73.04
10/21/2012,07:53AM,10/21/12-07:53AM,71.06
10/20/2012,07:53AM,10/20/12-07:53AM,73.04
10/19/2012,07:53AM,10/19/12-07:53AM,80.96
10/19/2012,07:48AM,10/19/12-07:48AM,80.96
10/18/2012,07:53AM,10/18/12-07:53AM,93.02
10/17/2012,07:53AM,10/17/12-07:53AM,86
10/16/2012,07:53AM,10/16/12-07:53AM,87.08
10/15/2012,07:53AM,10/15/12-07:53AM,82.04
10/14/2012,07:53AM,10/14/12-07:53AM,71.96
10/13/2012,07:53AM,10/13/12-07:53AM,71.06
10/12/2012,07:53AM,10/12/12-07:53AM,71.06
10/11/2012,07:53AM,10/11/12-07:53AM,71.06
10/10/2012,07:53AM,10/10/12-07:53AM,71.96
10/9/2012,07:53AM,10/09/12-07:53AM,73.94
10/8/2012,07:53AM,10/08/12-07:53AM,75.02
10/7/2012,07:53AM,10/07/12-07:53AM,75.92
10/6/2012,07:53AM,10/06/12-07:53AM,71.96
10/5/2012,07:53AM,10/05/12-07:53AM,71.06
10/4/2012,07:53AM,10/04/12-07:53AM,75.92
10/3/2012,07:53AM,10/03/12-07:53AM,84.92
10/2/2012,07:53AM,10/02/12-07:53AM,82.94
10/1/2012,07:53AM,10/01/12-07:53AM,82.94
9/30/2012,07:53AM,09/30/12-07:53AM,77
9/29/2012,07:53AM,09/29/12-07:53AM,73.94
9/28/2012,07:53AM,09/28/12-07:53AM,73.04
9/27/2012,07:53AM,09/27/12-07:53AM,71.96
9/26/2012,07:53AM,09/26/12-07:53AM,71.96
9/25/2012,07:53AM,09/25/12-07:53AM,78.08
9/24/2012,07:53AM,09/24/12-07:53AM,82.94
9/23/2012,07:53AM,09/23/12-07:53AM,84.02
9/22/2012,07:53AM,09/22/12-07:53AM,80.06
9/21/2012,07:53AM,09/21/12-07:53AM,78.08
9/20/2012,07:53AM,09/20/12-07:53AM,77
9/19/2012,07:53AM,09/19/12-07:53AM,73.94
9/18/2012,07:53AM,09/18/12-07:53AM,75.02
9/17/2012,07:53AM,09/17/12-07:53AM,82.94
9/16/2012,07:53AM,09/16/12-07:53AM,98.06
9/15/2012,07:53AM,09/15/12-07:53AM,84.02
9/14/2012,07:53AM,09/14/12-07:53AM,73.94
9/13/2012,07:53AM,09/13/12-07:53AM,75.92
9/12/2012,07:53AM,09/12/12-07:53AM,75.02
9/11/2012,07:53AM,09/11/12-07:53AM,82.94
9/10/2012,07:53AM,09/10/12-07:53AM,80.06
9/9/2012,07:53AM,09/09/12-07:53AM,77
9/8/2012,07:53AM,09/08/12-07:53AM,77
9/7/2012,07:53AM,09/07/12-07:53AM,82.94
9/6/2012,07:53AM,09/06/12-07:53AM,80.96
9/5/2012,07:53AM,09/05/12-07:53AM,80.96
9/4/2012,07:53AM,09/04/12-07:53AM,73.94
9/3/2012,07:53AM,09/03/12-07:53AM,77
9/2/2012,07:53AM,09/02/12-07:53AM,78.08
9/1/2012,07:53AM,09/01/12-07:53AM,78.08
8/31/2012,07:53AM,08/31/12-07:53AM,80.96
8/30/2012,07:53AM,08/30/12-07:53AM,84.92
8/29/2012,07:53AM,08/29/12-07:53AM,78.98
8/28/2012,07:53AM,08/28/12-07:53AM,78.98
8/27/2012,07:53AM,08/27/12-07:53AM,73.94
8/26/2012,07:53AM,08/26/12-07:53AM,73.04
8/25/2012,07:53AM,08/25/12-07:53AM,75.92
8/24/2012,07:53AM,08/24/12-07:53AM,73.94
8/23/2012,07:53AM,08/23/12-07:53AM,78.08
8/22/2012,07:53AM,08/22/12-07:53AM,80.06
8/21/2012,07:53AM,08/21/12-07:53AM,82.94
8/20/2012,07:53AM,08/20/12-07:53AM,82.94
8/19/2012,07:53AM,08/19/12-07:53AM,84.02
8/18/2012,07:53AM,08/18/12-07:53AM,84.02
8/17/2012,07:53AM,08/17/12-07:53AM,77
8/16/2012,07:53AM,08/16/12-07:53AM,71.96
8/15/2012,07:53AM,08/15/12-07:53AM,78.08
